Id,CollateralID,Indexation,Valuation_Currency,Valuation_Date,gross_value,DiscountedValue,is_primary,ChangeType,CreatedDate,LastModifiedDate
gvbzi60969,ddq70713541,True,GBP,2014-03-10,134606.00,153622.00,False,UPDATE,2014-08-29 05:05:00,2012-08-13 03:39:16
dlpve80750,iig91987122,True,GBP,2012-02-29,83947514.00,353355.00,True,CREATE,2013-09-02 06:19:44,2013-09-09 11:26:04
khnrj28350,agv92179138,False,USD,2010-05-01,718897.00,4724371.00,False,UPDATE,2012-11-13 06:29:28,2012-05-12 01:00:44
aiwnr26750,nip75201562,False,USD,2010-04-23,2053762.00,7401054.00,False,UPDATE,2010-08-28 05:43:22,2014-01-21 02:24:29
ywvhw96772,hah04339879,True,USD,2012-01-30,88466810.00,961422.00,True,UPDATE,2011-05-07 05:02:31,2015-04-07 09:59:42
detvc75837,yqp97523176,False,USD,2011-01-10,315454.00,760716.00,False,UPDATE,2012-05-12 07:08:22,2015-07-28 08:51:38
psbni06953,din19564043,True,USD,2014-02-12,221597.00,86017.00,False,CREATE,2011-10-10 04:08:05,2016-01-31 09:53:44
sxhgz28111,jto36995552,True,USD,2012-05-26,737441.00,8204239.00,False,CREATE,2010-09-13 10:02:50,2016-08-11 06:14:33
jljur66577,vns79620850,False,GBP,2012-04-12,83479786.00,89983887.00,True,UPDATE,2011-08-06 04:50:17,2012-02-24 01:34:36
vmaxp58104,sfi85606082,False,GBP,2012-10-12,440372.00,50777.00,True,CREATE,2012-03-22 03:15:24,2016-09-23 01:45:32
ghxsm10668,wmc69229886,False,USD,2012-04-11,556963.00,1534308.00,False,UPDATE,2012-05-18 05:32:42,2012-06-05 02:11:55
hnfkj08285,ivk06566857,True,GBP,2010-01-20,82022431.00,26287322.00,True,UPDATE,2012-07-05 08:05:04,2015-08-20 06:05:02
qqokp18864,nvp18184806,True,USD,2013-03-08,64798208.00,2219889.00,True,UPDATE,2011-11-13 03:32:56,2015-04-06 09:52:37
xcwhx63821,axf78769292,True,USD,2010-05-13,41144384.00,8591584.00,True,UPDATE,2011-06-23 08:29:24,2012-07-08 07:16:42
mlgic27663,yad10340120,True,GBP,2013-03-03,130262.00,146495.00,True,CREATE,2014-11-23 01:20:46,2015-03-02 08:39:37
dzsjf35941,ksl34842985,False,USD,2011-03-26,4511378.00,20912475.00,False,CREATE,2011-08-15 06:58:59,2013-04-11 03:03:15
xcdfl81855,qtw19134233,False,USD,2012-09-11,70698006.00,9337550.00,False,UPDATE,2011-05-12 05:45:29,2014-07-09 11:38:08
nqfba99424,uqc25582577,True,GBP,2014-11-15,791880.00,81383.00,False,CREATE,2012-03-28 08:29:56,2016-08-29 11:45:47
lsfeh36665,uhi51989642,False,GBP,2010-04-21,336463.00,517203.00,False,UPDATE,2013-12-08 11:23:29,2014-05-27 03:42:42
zfrfo18933,sbk26575498,True,USD,2013-05-23,81669820.00,2366547.00,False,CREATE,2011-01-11 04:19:42,2017-01-30 09:38:12
nhjsm29816,dvz51816915,True,GBP,2013-03-01,109088.00,20666127.00,True,CREATE,2012-12-13 07:46:55,2014-10-29 08:30:28
kyglh96939,ubp30847456,False,GBP,2011-05-01,606931.00,14647677.00,False,UPDATE,2015-02-24 08:45:57,2012-08-27 02:17:49
mmxqs71988,loc44207451,False,GBP,2011-11-14,40915118.00,495716.00,False,CREATE,2011-09-13 10:27:33,2013-06-12 11:19:58
odvct68829,ulv89430193,False,GBP,2014-10-22,792388.00,71875779.00,True,UPDATE,2014-12-09 01:18:25,2014-01-12 07:02:40
dldng88062,rpx25447473,False,USD,2011-04-13,628013.00,2977644.00,False,CREATE,2011-07-19 08:18:18,2017-03-19 11:29:00
izque26410,qlp91144242,True,USD,2014-02-19,751642.00,7565205.00,False,CREATE,2013-05-03 12:33:22,2016-03-26 01:04:06
izhor96522,iid36120519,False,USD,2010-03-06,642223.00,226781.00,False,CREATE,2013-12-29 04:28:47,2013-04-07 04:09:12
shhpr96408,bug13250287,True,GBP,2014-06-11,594463.00,854232.00,True,CREATE,2012-08-01 01:21:29,2014-09-29 02:59:36
nqjdb48990,vqy83844882,True,USD,2012-07-26,13490685.00,533085.00,True,CREATE,2010-08-20 07:31:33,2016-11-24 04:39:06
bkaav71065,ngx65329455,False,GBP,2011-08-23,547605.00,24479015.00,True,CREATE,2012-03-13 09:17:40,2014-02-06 09:12:29
iofbg67304,rzq71052585,True,GBP,2014-05-28,952628.00,19557456.00,True,UPDATE,2012-01-15 05:32:36,2016-11-03 05:34:06
tiqgm20725,rhg66998213,True,USD,2014-04-13,465354.00,5990605.00,False,UPDATE,2014-08-04 01:41:11,2012-04-23 11:16:17
oiexk53993,kfw98094377,True,USD,2010-01-31,153345.00,763854.00,False,CREATE,2014-10-02 01:06:58,2015-08-13 11:52:46
nzjzx63833,uom35902663,True,GBP,2014-08-02,39193205.00,855568.00,True,UPDATE,2010-03-10 07:22:35,2016-07-05 09:35:33
zkkqd39255,jxe30853517,True,USD,2011-09-09,4095497.00,549892.00,True,CREATE,2012-10-24 09:51:20,2015-11-29 04:00:34
hemsx90323,sny60909837,True,USD,2011-02-15,59707358.00,8793915.00,False,CREATE,2014-11-29 11:49:53,2017-01-26 05:48:55
gdnct34929,knm52075412,True,GBP,2012-02-09,200075.00,215060.00,True,UPDATE,2014-08-22 05:11:32,2013-04-26 01:25:15
ykpis74588,fgp15248134,False,GBP,2014-09-27,5368924.00,3932375.00,True,CREATE,2014-12-25 08:44:14,2016-06-10 03:32:09
ssofb55220,mii70544979,True,GBP,2012-03-12,345912.00,9520007.00,True,UPDATE,2013-11-19 07:50:22,2017-02-04 06:37:42
wdhfm45568,gwf85196137,True,GBP,2010-04-30,9814.00,948832.00,False,UPDATE,2011-04-04 01:14:52,2015-08-07 04:45:17
tacet93086,loc54580919,False,USD,2012-10-22,63828142.00,560292.00,False,UPDATE,2010-06-17 01:42:48,2012-03-17 01:47:42
cxfym43834,gnj31928235,True,USD,2012-08-15,37239007.00,37764284.00,False,CREATE,2010-07-15 02:21:30,2014-10-27 02:33:16
tlsni40025,web27074127,False,GBP,2011-07-29,3967832.00,99407355.00,True,CREATE,2011-10-18 08:33:53,2016-03-08 12:43:39
rjpaq85300,dbs02855296,False,GBP,2014-10-12,994816.00,196.00,False,UPDATE,2011-04-28 04:51:36,2016-08-04 01:53:16
qagnz00186,woo52141057,False,GBP,2014-01-09,884501.00,2268807.00,True,CREATE,2011-05-18 04:06:20,2012-08-09 08:36:18
bkhow62534,vlr93547456,True,GBP,2012-01-25,522594.00,4668138.00,True,CREATE,2015-02-21 07:22:44,2016-01-21 05:34:04
hvjwk30321,lvv42769350,True,USD,2014-02-03,7837099.00,3894454.00,False,CREATE,2012-11-11 01:40:39,2012-02-13 07:47:12
pntyq03928,lcv12059279,True,GBP,2010-08-17,1866124.00,5126484.00,False,CREATE,2011-11-07 12:12:12,2015-01-10 05:13:22
noevh46309,hba24034463,True,GBP,2010-04-27,87205407.00,285551.00,False,UPDATE,2011-10-01 01:48:02,2013-02-21 01:04:52
zsxno64991,bru86528439,True,GBP,2012-09-20,61179.00,1775378.00,True,CREATE,2011-01-08 03:32:33,2016-11-04 01:00:44
qkiwd99749,zes70136692,False,GBP,2014-03-21,387564.00,872938.00,True,CREATE,2011-11-22 11:33:50,2016-08-24 04:13:20
hyfhh32325,zvc04047338,True,GBP,2010-02-07,88647371.00,549731.00,False,CREATE,2013-08-05 01:08:39,2013-10-04 02:36:21
tgqsx10295,xyc14289842,False,USD,2014-07-01,354421.00,486842.00,True,UPDATE,2010-09-28 06:10:40,2015-05-04 01:17:30
nkkzq36010,hyn47967427,True,GBP,2013-04-26,167076.00,2612780.00,True,UPDATE,2011-09-19 12:42:29,2015-06-13 04:39:19
kgyzr14928,voq43933694,False,USD,2011-03-13,972721.00,616178.00,True,UPDATE,2011-04-30 04:49:38,2012-11-12 12:32:54
ictab50878,xpw11701954,False,GBP,2013-05-09,123182.00,48630835.00,False,UPDATE,2010-05-05 05:58:24,2013-10-13 01:20:37
vpwls02485,nnt10515009,True,GBP,2015-01-15,59178955.00,845140.00,True,UPDATE,2015-02-24 04:16:37,2013-08-29 04:43:01
cyspb58886,mvl93831112,False,USD,2013-01-16,37206204.00,71688.00,False,CREATE,2013-06-02 08:09:39,2015-01-21 02:13:31
oolfd90641,kfz54246859,True,USD,2010-09-07,55495283.00,643357.00,True,CREATE,2012-11-04 08:23:21,2014-02-23 07:23:35
ioorr08927,daw18378781,False,USD,2012-11-14,2306178.00,6150238.00,True,UPDATE,2013-04-20 04:46:36,2017-04-10 02:59:07
hhddq68732,nlp81027316,False,GBP,2012-02-05,9795519.00,34047959.00,True,UPDATE,2013-04-18 08:02:34,2013-11-23 05:47:06
hxulq09062,knw04572974,False,USD,2010-03-22,418816.00,410034.00,False,UPDATE,2014-12-04 01:34:51,2012-04-07 02:30:08
cvpyk56524,cth98008531,False,USD,2015-03-06,485023.00,531015.00,False,CREATE,2014-03-31 12:26:10,2015-05-18 05:03:36
bobvi92154,zlc69359976,False,USD,2013-08-15,15117085.00,90593.00,True,CREATE,2013-12-16 07:23:59,2014-07-15 09:58:16
wgbcu79891,vuj86949489,False,GBP,2012-12-26,47209.00,5672002.00,True,CREATE,2012-10-23 01:41:08,2013-10-28 06:22:35
gtwic75848,vpd34568218,True,USD,2012-10-30,6700279.00,4372561.00,False,CREATE,2013-10-27 02:39:55,2013-12-22 05:44:02
pedro17678,qbh59356253,False,USD,2011-05-20,612731.00,26495067.00,True,CREATE,2013-03-20 02:08:03,2016-09-12 10:04:47
lkmko93223,qgo43098983,False,GBP,2013-10-18,780276.00,51562467.00,False,CREATE,2011-08-02 05:29:32,2013-05-24 07:56:44
fqiqh33594,dzz61751375,False,USD,2012-03-29,914698.00,183150.00,False,CREATE,2014-09-30 09:04:05,2015-11-08 06:03:13
inzzy89457,web51776249,True,GBP,2011-05-03,91597738.00,926018.00,False,UPDATE,2010-04-14 04:48:12,2012-12-07 02:13:48
nvryz07838,iat33320331,True,USD,2010-08-13,8999479.00,70661147.00,False,CREATE,2015-02-14 02:58:58,2013-12-27 01:26:50
abcqf75346,rec02565521,True,GBP,2011-07-19,38852.00,762750.00,True,CREATE,2015-02-11 10:17:00,2012-01-27 05:12:53
rirue64259,cee16864122,True,GBP,2011-05-28,5715856.00,6015291.00,False,CREATE,2010-09-29 07:17:20,2014-06-02 01:44:28
rbldg62025,kfm20934337,True,GBP,2015-02-24,9817534.00,751641.00,True,UPDATE,2011-04-04 08:13:56,2015-12-10 09:49:35
tmdcx38266,wtw24381338,True,USD,2011-04-12,8392306.00,151287.00,False,CREATE,2014-11-14 11:14:49,2013-11-22 12:07:49
vjagn84591,iwp83219102,True,USD,2010-08-29,8059904.00,1344781.00,True,UPDATE,2014-12-23 12:38:05,2013-06-30 07:55:43
wiibq32838,muf89109701,False,GBP,2011-09-10,614911.00,688794.00,True,CREATE,2013-03-18 12:11:27,2016-03-25 11:57:58
ihhxs08708,svk68096160,False,USD,2010-11-21,3223004.00,512817.00,False,CREATE,2011-05-30 09:28:13,2015-02-10 08:07:27
kgtgv91904,fuz51840943,True,USD,2012-07-05,2939018.00,891783.00,True,CREATE,2015-01-15 09:49:53,2016-03-18 02:54:39
gflrq50768,khl44576930,True,GBP,2014-11-11,6127101.00,6862428.00,False,UPDATE,2010-07-02 09:52:41,2015-06-21 03:41:23
fwopy99005,ysk69394893,False,USD,2011-10-17,4588878.00,745031.00,False,CREATE,2010-11-14 10:34:21,2012-11-22 09:34:32
vzuct65918,icn67385063,False,USD,2013-10-10,377862.00,612890.00,False,CREATE,2010-09-08 04:42:40,2015-09-03 11:27:34
qjtaq81926,ofx63396983,True,USD,2010-12-26,54582454.00,912044.00,False,UPDATE,2013-01-21 04:32:01,2015-04-12 08:10:51
fmiai08762,dyt02557649,True,USD,2011-01-16,286753.00,347689.00,False,UPDATE,2014-03-24 07:34:04,2012-04-02 07:52:07
ruclb29170,lif37116302,True,GBP,2014-11-24,993559.00,923157.00,False,UPDATE,2013-11-18 10:31:45,2016-10-29 04:35:47
dtusz69449,mkv48109999,False,GBP,2011-03-11,561360.00,99297.00,True,CREATE,2011-11-07 09:27:53,2012-09-25 05:14:05
nhoit10228,fuk71498644,False,USD,2013-03-09,862314.00,634013.00,False,UPDATE,2010-12-31 10:37:17,2012-11-10 05:43:55
bvvly47405,xtn79420918,False,USD,2013-08-17,221366.00,2795521.00,False,CREATE,2014-02-14 09:46:47,2012-12-29 10:09:54
gbbgo42526,hjt23997944,False,USD,2014-07-27,6891411.00,81884932.00,True,CREATE,2013-07-21 03:23:27,2012-02-10 10:40:43
quejj28562,wgj06631413,False,USD,2013-09-09,35906384.00,923442.00,False,CREATE,2011-09-22 12:58:28,2013-03-11 06:53:00
vqate46737,pia97821480,True,USD,2015-04-06,86019058.00,70950.00,False,UPDATE,2012-12-24 01:52:17,2016-02-20 06:25:13
cjejv67381,qrg04831682,False,USD,2010-11-28,2128054.00,939848.00,False,CREATE,2012-01-05 11:29:04,2014-10-18 07:31:57
aibqr96108,bba22737182,False,USD,2011-12-25,9058115.00,586142.00,False,UPDATE,2012-07-04 02:28:55,2013-09-29 03:16:55
awtqh95499,pxy96066897,False,USD,2014-11-09,375814.00,5476297.00,True,UPDATE,2015-05-01 11:20:24,2016-05-25 05:41:31
xyvmm68593,anm21471895,True,GBP,2010-02-20,469690.00,837326.00,True,UPDATE,2012-07-01 04:15:02,2013-04-09 09:38:33
tbrwl35039,dpk04010901,False,USD,2013-09-22,8845363.00,94471.00,True,CREATE,2012-09-05 06:23:22,2016-08-17 12:59:52
ucusa60522,lpn09860084,False,USD,2011-01-02,175799.00,860584.00,False,UPDATE,2012-10-16 06:20:32,2013-11-01 12:54:29
vnxkb98325,jzw11190761,True,GBP,2010-09-19,408990.00,233089.00,False,UPDATE,2010-06-17 09:00:50,2014-09-12 06:14:17
ltkwt49845,stu00066739,True,USD,2015-01-07,845582.00,45656275.00,True,CREATE,2012-02-18 09:08:39,2015-07-16 11:33:13
jqgco32918,hks92415065,False,USD,2015-04-21,519228.00,246160.00,True,CREATE,2014-08-14 03:38:01,2013-11-21 10:53:44
rchxk82019,dyx50781700,True,GBP,2015-03-29,535701.00,838426.00,False,CREATE,2011-01-09 04:01:41,2012-07-13 10:04:39
nxkoc42325,tvk21552718,True,USD,2013-10-10,706430.00,474519.00,False,CREATE,2012-05-16 09:25:57,2012-09-19 10:57:56
sguwu95318,mvb63866224,True,GBP,2011-09-19,446405.00,4080954.00,True,UPDATE,2010-04-29 07:27:19,2012-10-06 02:16:52
kouyv45853,tlw72475461,True,USD,2011-11-19,952157.00,876903.00,True,CREATE,2010-05-27 04:08:01,2016-03-10 05:57:34
skxvb60276,dkm33853516,True,GBP,2012-10-31,16462093.00,5932885.00,False,CREATE,2015-03-25 03:16:04,2016-07-28 03:06:35
yjjji71766,hgu13901855,False,USD,2013-01-18,448713.00,36966944.00,False,CREATE,2010-06-08 12:04:48,2012-09-26 02:57:27
eyqop19384,pdu16827848,True,GBP,2011-06-26,1146093.00,402665.00,False,CREATE,2014-05-28 12:09:28,2013-10-22 02:57:38
etewh71848,qgo04848120,False,GBP,2012-06-15,5670288.00,83023.00,True,CREATE,2014-02-09 11:14:16,2013-08-14 09:36:45
skrtj10967,udl12434478,True,GBP,2013-10-14,5806366.00,7977807.00,False,CREATE,2010-02-19 09:45:18,2017-04-24 09:20:03
rhnki32094,hdz89341007,True,GBP,2013-03-08,1666792.00,22146690.00,False,UPDATE,2014-07-06 05:18:49,2015-01-21 06:10:56
leiok83272,zbn90734661,True,GBP,2012-08-01,34950555.00,2399838.00,True,CREATE,2012-11-06 02:39:08,2014-04-27 06:54:14
xlvkq92308,zal72256772,True,GBP,2013-04-04,42611634.00,902852.00,False,UPDATE,2013-02-11 09:08:30,2012-02-02 11:34:44
lufuw19052,alv66511113,True,USD,2010-08-24,99128426.00,675304.00,True,UPDATE,2012-03-17 10:12:44,2014-02-25 12:55:28
lxktb30877,eic64591707,False,GBP,2015-05-01,131258.00,53834314.00,False,CREATE,2011-01-26 02:50:30,2014-12-27 08:21:03
ycsow61631,tat37235307,True,GBP,2010-08-21,530062.00,356863.00,True,CREATE,2010-09-20 10:15:21,2016-03-24 10:29:31
jsefl59749,rhq71683039,False,USD,2014-07-13,527125.00,1752207.00,True,CREATE,2014-12-05 01:05:20,2016-03-17 12:32:11
onwco93796,hql65778496,True,GBP,2011-10-17,1611375.00,4811714.00,True,UPDATE,2011-03-20 08:39:35,2012-03-25 02:11:29
ryfsr68625,loy16335479,False,GBP,2012-11-26,1712267.00,400060.00,False,UPDATE,2011-08-24 11:33:58,2012-10-08 10:54:56
luupu58084,nxj06812704,True,GBP,2013-10-10,17681861.00,14501.00,False,CREATE,2014-04-21 03:32:47,2015-10-25 01:06:12
yopdo01464,ode82043963,True,GBP,2011-06-02,8425749.00,3334080.00,False,CREATE,2013-10-15 09:59:17,2017-04-03 02:26:08
qgtqv86313,otc23817397,False,GBP,2014-04-28,962190.00,170661.00,False,CREATE,2014-04-19 03:49:57,2013-04-25 01:15:53
xidpl82300,nlw20795532,False,GBP,2014-02-26,142526.00,949134.00,True,CREATE,2011-11-17 09:58:53,2012-02-12 06:22:27
dqzkw06621,qyj03611739,True,GBP,2012-04-06,4722003.00,67753734.00,True,CREATE,2013-04-13 09:38:47,2016-09-05 01:39:32
vhbuk53305,igq52246193,True,USD,2011-03-02,43472734.00,4966739.00,True,CREATE,2012-07-30 04:29:31,2014-07-24 08:47:55
jvphz65546,qnr49403869,True,USD,2011-03-28,46903693.00,59742.00,True,UPDATE,2013-10-27 03:15:05,2017-01-29 06:05:13
gruut23179,ani23870175,False,GBP,2010-10-20,958819.00,4033785.00,True,UPDATE,2012-12-09 04:37:11,2014-02-24 07:42:06
zjskk57001,dfa98833702,False,USD,2011-11-10,98134495.00,26166374.00,True,UPDATE,2013-07-26 09:47:15,2016-03-08 08:38:15
gvtfj53941,bbn39639022,True,USD,2014-10-10,570465.00,24866943.00,False,CREATE,2012-04-19 06:06:38,2013-12-03 02:40:47
rztqw59006,vkz77282209,False,GBP,2013-12-21,812720.00,695018.00,True,CREATE,2012-11-01 11:03:40,2016-06-25 08:47:03
uoksp27081,cpf28075357,False,GBP,2011-05-14,501082.00,9652067.00,True,CREATE,2011-05-27 02:36:13,2016-04-21 07:47:23
faoys76279,bfz52824564,False,USD,2015-01-15,240398.00,790065.00,True,UPDATE,2012-04-21 11:28:43,2016-01-01 04:58:31
doyei27419,tth44664613,True,USD,2013-11-18,6694988.00,63453.00,False,UPDATE,2013-11-26 01:49:16,2014-09-26 10:32:29
nizvp02680,tyh95558502,True,GBP,2014-05-02,16147432.00,661579.00,True,CREATE,2010-04-21 07:47:58,2012-01-15 09:36:24
tfrgo01286,ihy08854803,True,GBP,2014-12-23,125294.00,8743389.00,True,CREATE,2013-11-20 05:19:13,2012-05-31 06:23:41
atqgx46789,ffm14057735,True,GBP,2014-05-01,491753.00,793675.00,True,UPDATE,2011-07-08 02:03:51,2016-12-21 03:15:18
iaecf86329,pot49611002,False,USD,2011-03-17,781027.00,14146721.00,True,CREATE,2011-09-28 03:47:34,2014-07-12 06:08:44
bsgdp40376,lge62851447,False,GBP,2010-04-25,9563728.00,68343.00,False,UPDATE,2011-08-03 09:08:31,2014-12-16 04:43:38
khmsf86543,xug69233209,True,USD,2011-06-09,7809661.00,643887.00,True,CREATE,2011-01-05 04:50:04,2014-06-03 12:18:27
hjewb00993,vcj88141959,True,GBP,2012-01-20,258283.00,525851.00,False,UPDATE,2012-02-10 03:48:24,2015-02-13 12:00:58
idqkv78608,kag27107600,True,USD,2013-04-19,69636459.00,62599366.00,False,UPDATE,2011-12-16 05:02:39,2017-02-28 04:05:26
otdgy18342,ysg84996257,True,GBP,2013-12-17,5497400.00,8599254.00,True,CREATE,2011-12-03 08:15:39,2015-02-22 05:12:30
yuadj43351,tal11183122,True,USD,2010-09-05,110934.00,36818730.00,False,UPDATE,2014-01-02 02:37:40,2016-05-26 08:06:08
xchgv97261,amk24163171,False,USD,2014-11-11,86718156.00,927986.00,False,CREATE,2011-10-27 06:07:25,2016-06-20 08:22:50
gyydo18076,gmq46389063,False,GBP,2011-04-20,450874.00,5535274.00,True,UPDATE,2011-06-04 01:34:22,2014-03-31 12:51:46
dmods60501,tkm19930952,False,USD,2011-11-25,375152.00,6588005.00,False,UPDATE,2011-03-31 06:09:46,2013-09-04 07:12:22
wxyty96628,tfa03805022,False,GBP,2010-10-03,799979.00,4303259.00,True,CREATE,2013-12-11 02:26:31,2013-10-03 08:37:27
bgpkb94569,zcb87382781,True,USD,2014-09-23,700881.00,671613.00,False,UPDATE,2012-06-02 06:30:47,2014-05-17 01:36:55
ewcqr03307,gjq24267352,True,USD,2014-03-17,408155.00,6674316.00,False,CREATE,2013-12-16 10:39:01,2015-07-16 12:23:56
ezlbc01897,aqc33462016,True,USD,2010-01-26,8435440.00,976846.00,True,UPDATE,2013-11-21 04:58:29,2012-11-13 11:36:55
rlqzw63293,vuv27805470,False,USD,2014-09-07,353336.00,30392494.00,True,UPDATE,2010-01-30 12:01:48,2012-05-11 10:34:37
qouap44772,emf17287571,True,GBP,2010-03-15,70587.00,435765.00,True,UPDATE,2015-03-03 07:36:17,2014-11-19 06:06:24
uwayl63515,lvg09715784,False,USD,2013-11-20,132501.00,81810703.00,False,UPDATE,2012-09-16 12:24:24,2016-07-20 07:37:09
dijbj09575,hxo03399752,True,GBP,2013-12-14,3393202.00,25575417.00,False,CREATE,2011-03-25 08:59:51,2014-07-04 12:17:33
ssyxi63182,ohb29200154,False,GBP,2013-03-18,216002.00,384615.00,False,UPDATE,2011-10-30 02:24:30,2012-12-25 04:45:03
qcyii41401,mun50774753,False,USD,2013-07-04,6990784.00,764738.00,False,CREATE,2014-06-01 08:39:17,2013-03-20 03:48:08
sbisn69447,wdd49419863,True,USD,2012-10-28,15331883.00,891384.00,True,CREATE,2014-06-29 02:41:27,2014-12-14 07:15:52
eddrt21368,vxq50780746,True,USD,2011-08-12,596907.00,49833835.00,False,CREATE,2011-10-24 08:13:22,2012-04-03 07:35:08
dlpbg38455,mdl29479111,True,USD,2014-08-17,4547164.00,29607395.00,True,CREATE,2015-04-24 10:02:04,2015-03-27 04:37:16
qkyzs83357,uap99329987,False,USD,2012-10-26,11609482.00,132693.00,False,CREATE,2012-03-18 01:29:17,2014-05-27 05:51:20
cescb48958,wco67566120,False,USD,2013-01-17,991981.00,9001671.00,False,UPDATE,2012-02-22 05:56:46,2016-04-29 02:22:00
sjals16315,nnp39320790,False,USD,2011-04-10,30932400.00,37459017.00,False,UPDATE,2015-04-30 01:19:06,2013-07-17 08:35:55
jarjx39728,pkv66717087,True,GBP,2011-08-19,6819655.00,300315.00,False,UPDATE,2010-10-19 07:44:50,2016-03-03 05:38:00
rpvvw85549,cwc03025295,False,USD,2011-03-17,71515949.00,82141868.00,False,CREATE,2010-08-29 11:06:41,2012-03-15 07:02:09
dofmn05976,tsh24304280,False,GBP,2013-07-02,61239.00,5249928.00,False,CREATE,2011-12-24 08:17:27,2013-09-01 06:40:24
bzeyu49483,qfs85047028,False,GBP,2015-01-08,396833.00,56749186.00,False,CREATE,2010-02-10 04:00:50,2013-06-18 10:43:17
vweuw38067,sbi73756065,True,USD,2012-05-09,28090616.00,299620.00,False,UPDATE,2011-08-15 06:09:46,2016-03-30 02:06:36
mhake00625,lin36045777,True,USD,2014-06-27,8382207.00,74274502.00,True,CREATE,2010-11-14 08:46:08,2013-12-06 01:18:34
jqglf36504,lqt32067915,True,GBP,2011-03-02,642731.00,80410851.00,True,CREATE,2011-04-01 05:20:46,2012-11-02 09:11:17
pybcb24858,kha68265214,False,USD,2013-04-09,4938869.00,936614.00,True,CREATE,2012-08-14 05:16:16,2017-01-13 06:12:18
uqatl26089,dcw57857886,True,USD,2010-08-03,48205728.00,88702.00,True,CREATE,2013-05-02 02:42:42,2013-10-13 10:26:43
oiyjh77605,bmi97952538,False,USD,2014-10-05,68546.00,15232642.00,True,CREATE,2014-01-27 10:04:38,2013-01-17 08:33:53
slddn55183,jlz05165179,False,GBP,2012-06-28,47936059.00,6404811.00,False,UPDATE,2010-09-06 11:32:41,2012-06-02 06:55:30
kmits63029,rmz08118984,False,GBP,2014-03-28,39273.00,121955.00,True,CREATE,2014-09-04 02:44:55,2013-07-13 12:24:31
gdytl28702,tfk07795313,False,USD,2014-03-12,39027286.00,568885.00,True,UPDATE,2010-12-10 10:47:24,2013-05-19 01:54:27
qkgdb32305,mki91227705,True,GBP,2012-05-09,268857.00,4675555.00,True,UPDATE,2012-04-22 12:19:17,2012-12-26 01:43:39
tpmdh87618,iyt55372493,True,USD,2012-01-27,4144595.00,570347.00,True,CREATE,2011-08-29 11:31:03,2016-03-19 12:05:19
emktf66116,ayl12971387,False,GBP,2015-04-15,63331264.00,585620.00,False,UPDATE,2012-02-10 06:32:08,2015-04-21 04:04:16
wfdma44264,ikr53498584,True,GBP,2011-10-20,254671.00,9728045.00,False,UPDATE,2013-01-17 02:37:02,2017-03-12 02:18:54
uslwd95821,fsi50460002,False,GBP,2010-04-20,277505.00,82972.00,False,CREATE,2014-02-05 10:46:21,2013-03-02 11:03:55
cybft54627,bmz99242391,False,GBP,2014-03-01,6354085.00,729865.00,True,CREATE,2013-01-08 12:32:17,2016-01-13 08:07:32
sadsc76234,bbi98446003,False,USD,2013-11-12,336841.00,2927675.00,False,UPDATE,2014-05-14 07:19:09,2013-08-31 04:51:39
cripr09936,bmj82027841,True,USD,2014-01-25,2128279.00,242909.00,True,CREATE,2011-12-18 04:27:43,2013-09-17 12:31:25
inmxx05583,kwy51309788,True,USD,2013-05-07,63116507.00,626671.00,False,UPDATE,2014-12-15 07:38:37,2017-03-25 11:53:58
ibygl60791,zyb66581849,False,USD,2012-03-16,723072.00,3048037.00,False,UPDATE,2013-05-12 08:10:34,2015-05-17 03:15:17
cfopd38998,fik91192645,True,GBP,2013-09-24,49544.00,180775.00,False,UPDATE,2013-04-14 08:14:57,2016-11-12 10:26:22
gejcj99716,xjv77494116,False,GBP,2012-10-29,894064.00,215796.00,True,UPDATE,2010-02-08 11:17:30,2014-10-14 05:00:23
xwtek17751,jfy17092122,False,GBP,2010-03-21,992940.00,2916673.00,True,CREATE,2012-10-25 12:38:58,2017-04-16 08:30:58
efmeq88614,xii16520070,False,USD,2012-07-26,659016.00,852503.00,True,UPDATE,2012-07-12 01:39:40,2014-05-05 09:59:24
kqiby32580,luj82927746,True,USD,2013-09-09,2263703.00,362199.00,False,CREATE,2011-09-11 03:36:49,2012-08-20 02:12:24
yzsqn21943,egm42679963,True,USD,2014-02-26,998980.00,6336810.00,True,UPDATE,2014-05-02 08:17:12,2015-03-06 05:06:27
ccyko40918,cxe84434355,True,GBP,2013-03-15,4900022.00,713704.00,False,UPDATE,2015-01-06 04:37:30,2013-11-12 03:18:24
prqlj10491,jix59415937,False,USD,2012-07-23,529228.00,419926.00,True,CREATE,2015-05-13 06:21:46,2016-11-08 08:10:58
eqshk38639,hdd46590514,False,GBP,2013-01-08,9034581.00,67298641.00,False,UPDATE,2013-08-27 03:11:24,2012-01-15 05:50:40
ktaab95971,hol92943738,True,USD,2013-04-30,668302.00,604294.00,True,UPDATE,2014-08-19 06:32:20,2016-05-15 12:27:24
emipt38020,ivr02731311,False,USD,2013-05-30,366117.00,534042.00,False,UPDATE,2010-06-14 03:22:48,2015-03-09 01:32:28
nkvgo19910,taf61550567,False,GBP,2010-10-02,25443880.00,62792.00,True,CREATE,2013-11-18 11:12:37,2012-10-12 09:35:15
auaqx82476,wxq67993210,True,USD,2013-09-16,304326.00,3929584.00,True,CREATE,2015-04-29 07:59:13,2016-07-03 02:08:12
